,ra,dec,ids,bands
10456,1.3736712927165806,1.592239543070139,2025072000491,i
10457,358.32909110041584,1.740442986011016,2025072000492,i
10458,357.3500928610159,4.315851916726064,2025072000493,i
10459,359.3181271968755,6.85521706108893,2025072000494,i
10460,359.48258954425495,12.420729508349522,2025072000495,i
10461,355.31521457509126,9.48873031904056,2025072000496,i
10462,356.3620920967112,6.891035322274853,2025072000497,i
10463,35.58537161573587,-4.6615158415418785,2025072000498,u
10464,325.1756577866322,-17.39099876585853,2025072000499,r
10465,322.9133708948832,-19.203705723743862,2025072000500,r
10466,320.6167385240965,-20.993639547627318,2025072000501,r
10467,317.6703617421941,-19.62998137489669,2025072000502,r
10468,319.96389183176524,-17.88870124294623,2025072000503,r
10469,322.226378884574,-16.118987022695986,2025072000504,r
10470,324.4624769243491,-14.325158138635611,2025072000505,r
10471,317.00096509086654,-16.552901475941123,2025072000506,r
10472,319.27516189352883,-14.822314181581552,2025072000507,r
10473,321.5219221296277,-13.062462384666127,2025072000508,r
10474,320.8341084250122,-10.012540750903453,2025072000509,r
10475,325.88229576751195,-19.849937314353827,2025072200202,r
10476,309.77257490367367,-7.393305810907718,2025072100236,z
10477,307.9162964174905,-9.693140656487907,2025072100237,z
10478,304.84532817824453,-9.182036036758824,2025072100238,z
10479,306.0695549952898,-12.00884640884263,2025072100239,z
10480,308.44038565443714,-17.71022383476329,2025072100245,z
10481,309.59681967915674,-20.581671437225175,2025072100246,u
10482,305.3956921864333,-17.23799419423694,2025072100247,u
10483,304.2249867196999,-14.339792544614728,2025072100248,u
10484,301.1978817917667,-13.753615339622522,2025072100249,u
10485,303.0216088911217,-11.461469040520106,2025072100250,u
10486,299.98607232281574,-10.850148989090751,2025072100251,u
10487,296.95473982901075,-10.190089998390176,2025072100252,u
10488,292.12652774880377,-11.687922970325419,2025072100253,u
10489,262.2358545884067,-17.437710942074947,2025072100254,u
10490,302.37044931928,-16.682397009142118,2025072100255,u
10491,327.03116462773033,-16.909440358512008,2025072200203,r
10492,328.80147177453165,-19.574777082283703,2025072200204,r
10493,327.8173590448593,-22.47989173617669,2025072200205,r
10494,330.83040852786434,-22.153176424740487,2025072200206,r
10495,331.70278123734454,-19.257364293231202,2025072200207,r
10496,329.89522808296783,-16.61358119496481,2025072200208,r
10497,309.13373052137126,-12.478869264737082,2025072100240,z
10498,307.2676136661765,-14.851619050881073,2025072100241,z
10499,310.3283891233203,-15.278709573119372,2025072100242,z
10500,313.40640499168006,-15.616847074722411,2025072100243,z
10501,311.50528175099225,-18.092431226430808,2025072100244,z
10502,283.93136206604834,-31.910461377367067,2025072100025,r
10503,287.00092334941155,-32.86376019702088,2025072100026,r
10504,305.676750991141,-25.56690672368127,2025072100258,u
10505,289.62770818457085,-30.64638268986991,2025072100027,r
10506,306.76787529907676,-28.53493254841537,2025072100259,u
10507,289.1274007742995,-27.52985473767227,2025072100028,r
10508,257.7194299012397,-26.023909427811702,2025072100265,u
10509,297.425124053726,-26.805533076403826,2025072100035,r
10510,262.6277970000613,-28.514774217764504,2025072100266,u
10511,298.2691350549267,-29.870198432990627,2025072100036,r
10512,265.74050100840293,-28.2066092601494,2025072100267,u
10513,301.43256305206285,-30.49879416583876,2025072100037,r
10514,328.16705969363477,-13.954425747258947,2025072200209,r
10515,330.9848629391019,-13.640401439774811,2025072200210,r
10516,329.47304613481174,-11.019272686399402,2025072200211,r
10517,326.62728996526204,-11.303740684269313,2025072200212,r
10518,328.1040284250044,-8.432665458061065,2025072200213,r
10519,325.215522879436,-8.678532474283235,2025072200214,r
10520,326.80489200869937,-5.8720473699491444,2025072200215,r
10521,325.53498972809314,-3.3269555794831343,2025072200216,r
10522,323.87678024190694,-6.078233399769636,2025072200217,r
10523,322.57256050828005,-3.497825106495023,2025072200218,r
10524,322.348863323665,-8.907648060147947,2025072200220,r
10525,323.7868238216068,-11.561087157657838,2025072200221,r
10526,320.9400892627182,-11.784222317015631,2025072200222,r
10527,320.97740954957874,-6.275888420475758,2025072200219,r
10528,316.6235430043079,-9.272759957135893,2025072200226,r
10529,318.0824522092133,-11.968839512388072,2025072200227,r
10530,315.21224957706073,-12.111536622244756,2025072200228,r
10531,303.5004476798316,-19.63296294116466,2025072100256,u
10532,304.5961429414529,-22.59732582715186,2025072100257,u
10533,309.95701104182587,-28.933318571628106,2025072100260,u
10534,291.43430626760255,-25.261537565659843,2025072100029,r
10535,256.04474795065715,-23.282099609211613,2025072100261,r
10536,292.1139163600212,-28.380563080364016,2025072100030,r
10537,251.54574697399377,-26.22998874256857,2025072100262,r
10538,292.7229283231834,-31.477962811171366,2025072100031,r
10539,256.35370402936985,-28.91646064767222,2025072100263,u
10540,295.885006717975,-32.23687572251512,2025072100032,r
10541,295.16187796151934,-29.16231552221792,2025072100033,r
10542,259.5005358531227,-28.749748086690897,2025072100264,u
10543,294.4052380215015,-26.068721546569193,2025072100034,r
10544,319.48757567440657,-9.108262936871485,2025072200223,r
10545,318.0913057473632,-6.450200958956459,2025072200224,r
10546,315.2092670683139,-6.590762913031926,2025072200225,r
10547,313.7536117312059,-9.395056449655264,2025072200229,r
10548,312.3258931659215,-6.689717662873292,2025072200230,r
10549,309.4440724699112,-12.258644494823331,2025072200234,r
10550,307.998021722408,-9.49702610571091,2025072200235,r
10551,305.1184412287329,-9.472226327549894,2025072200236,r
10552,311.0110853102115,-20.594922700805682,2025072200241,u
10553,309.54020677257665,-23.391683148430825,2025072200242,u
10554,312.614926671708,-23.34969156876366,2025072200243,u
10555,312.9129409624497,-28.862471087276937,2025072200245,u
10556,309.4406622829497,-6.740949418627798,2025072200231,r
10557,310.8776017762864,-9.470860081606801,2025072200232,r
10558,312.3316984965208,-12.208881479211469,2025072200233,r
10559,303.6658313677036,-12.21089087347661,2025072200237,r
10560,306.5535598573537,-12.259279703463925,2025072200238,u
10561,264.59866356602936,-25.835460551133156,2025072200239,u
10562,308.00078617642106,-20.616764758703823,2025072200240,u
10563,311.16645990362696,-26.143685398014796,2025072200244,u
10564,320.62172560950626,-25.812176550438746,2025072200249,u
10565,321.77634237896643,-22.966984095740806,2025072200250,u
10566,318.7361416099867,-23.138761109394007,2025072200251,u
10567,319.9852598990842,-20.274836970736345,2025072200252,u
10568,228.7511995023347,-35.72969098841151,2025072800064,i
10569,266.8561134399832,-25.23387319202483,2025072100268,u
10570,303.6109354625415,-28.044415134504742,2025072100038,r
10571,263.8201663015925,-25.56074455907972,2025072100269,u
10572,300.49485881057217,-27.466091213630598,2025072100039,r
10573,260.77852815999984,-25.823995555274294,2025072100270,u
10574,302.59233750987147,-25.038207312330524,2025072100040,r
10575,262.0256276862908,-22.881893142797892,2025072100271,u
10576,299.54548504228796,-24.424280615717425,2025072100041,r
10577,296.53764450868783,-23.73190928952449,2025072100042,r
10578,264.99850448994823,-22.598176128442294,2025072100272,u
10579,293.5658180488256,-22.968409963332498,2025072100043,r
10580,269.98070833553305,-19.764449214061454,2025072100273,u
10581,290.62096401286624,-22.14166825671269,2025072100044,r
10582,268.67352528614634,-17.29624009116444,2025072100274,u
10583,292.6064612152871,-19.88573929315708,2025072100045,r
10584,266.6489109701229,-19.79637734421999,2025072100275,u
10585,295.57246229141,-20.665423554616993,2025072100046,r
10586,265.38549366897456,-17.31368478887793,2025072100276,u
10587,301.5597958840185,-22.030663709934046,2025072100047,r
10588,263.5351416425823,-19.999084695418944,2025072100277,u
10589,298.55327037032373,-21.383764328897946,2025072100048,r
10590,260.51817739910626,-20.219718765486586,2025072100278,u
10591,300.48766541795345,-19.03201978237539,2025072100049,r
10592,259.04353287102845,-23.111751725122204,2025072100279,u
10593,257.5324847740933,-20.407149531678645,2025072100280,u
10594,299.3612996767131,-16.054149139938918,2025072100051,r
10595,259.1806792151039,-17.590970539872814,2025072100281,u
10596,294.5086600743788,-17.6265438684648,2025072100052,r
10597,297.493825581141,-18.35928102567966,2025072100050,r
10598,254.91211454986527,-15.07137334005664,2025072100284,u
10599,293.35135512144797,-14.632166759369877,2025072100055,r
10600,253.1923957152235,-17.824657815851367,2025072100285,u
10601,291.5164322625111,-16.847671015656417,2025072100056,r
10602,251.92007155873526,-15.12553639871953,2025072100286,u
10603,248.94329434244602,-15.133914027112555,2025072100287,u
10604,250.2163500891236,-17.870446192166565,2025072100288,u
10605,254.55154586337304,-20.544289658089795,2025072100289,u
10606,251.56510153915792,-20.623727597419528,2025072100290,u
10607,249.9951920384955,-23.434873719792147,2025072100294,u
10608,271.2445241482971,-34.476518890233606,2025072300232,i
10609,270.78738799946154,-31.38877473246268,2025072300233,i
10610,267.65420791023297,-29.81191081376333,2025072300234,i
10611,256.1754678468384,-17.72748425161033,2025072100282,u
10612,296.359038205896,-15.36591996203768,2025072100053,r
10613,257.93387992160973,-14.985957049071377,2025072100283,u
10614,295.1598583147307,-12.412065434379963,2025072100054,r
10615,248.57022868252886,-20.641158898475997,2025072100291,u
10616,245.56817633778584,-20.59346704074279,2025072100292,u
10617,246.94908876093749,-23.413543178695345,2025072100293,u
10618,253.02799160540496,-23.390394303503363,2025072100295,u
10619,254.6416642416181,-26.159646809439053,2025072100296,u
10620,289.636962132746,-19.057321650499937,2025072100068,r
10621,251.5457706063853,-26.22998707585856,2025072100297,u
10622,288.49617952787145,-16.03985722316116,2025072100069,r
10623,248.4348367881805,-26.233886139953455,2025072100298,u
10624,290.32229790290563,-13.869491781862155,2025072100070,r
10625,245.3123367677784,-26.170386358156907,2025072100299,u
10626,287.2544147365426,-13.098505510194943,2025072100071,r
10627,246.8078594491092,-29.007836473850322,2025072100300,u
10628,284.138558632809,-12.338580731123603,2025072100072,r
10629,250.00432803620834,-29.045773878234957,2025072100301,u
10630,285.4236340116623,-15.227673898181907,2025072100073,r
10631,248.44448800461964,-31.82791866428488,2025072100302,u
10632,283.5668670793573,-17.337233515947187,2025072100074,r
10633,251.743213774567,-31.833693671995952,2025072100303,u
10634,286.63614836820767,-18.198045135052215,2025072100075,r
10635,253.18756231361894,-29.015266554386358,2025072100304,u
10636,314.32634121570646,-26.079396859065568,2025072200246,u
10637,315.68157906456526,-23.265813982163476,2025072200247,u
10638,317.4784178370832,-25.970148214956925,2025072200248,u
10639,315.39122944404875,-17.690603801332763,2025072200255,u
10640,307.9993497694122,-15.045469355908951,2025072200263,u
10641,9.552064330604315,-44.009751812954626,2025072200264,u
10642,9.55205466259976,-44.00974932551774,2025072200265,u
10643,9.551954393729604,-44.009749868074074,2025072200266,u
10644,9.552021610786504,-44.00974842189901,2025072200267,u
10645,9.551907321631825,-44.0097883017658,2025072200268,u
10646,317.008316881079,-20.424000411207523,2025072200253,u
10647,230.6039669282419,-38.4017134583881,2025072800065,i
10648,314.01546940928915,-20.530699049778544,2025072200254,u
10649,232.19792838957872,-35.51048829938468,2025072800066,i
10650,232.5678368934207,-41.02349518079722,2025072800067,i
10651,318.3280452198743,-17.557822859128166,2025072200256,u
10652,233.61379881686463,-32.59594366007838,2025072800068,i
10653,319.61538477752185,-14.6750397951651,2025072200257,u
10654,316.7295127892649,-14.834686905088727,2025072200258,u
10655,313.82878443742527,-14.950602522372646,2025072200259,u
10656,310.91709936559977,-15.021315981512858,2025072200260,u
10657,312.44065386343647,-17.78008169309926,2025072200261,u
10658,309.48148508416045,-17.8252110738987,2025072200262,u
10659,9.552032301191476,-44.00978749697382,2025072200270,r
10660,9.552037423098922,-44.00974780016296,2025072200271,r
10661,9.552058670015521,-44.009747493370384,2025072200272,r
10662,267.3356372225621,-26.70072174338739,2025072300235,i
10663,270.3661199613613,-28.28830118337861,2025072300236,i
10664,272.9945559741856,-26.716279987248274,2025072300237,i
10665,269.9693918905599,-25.181321218854528,2025072300238,i
10666,272.5242708543705,-23.61367296185102,2025072300239,i
10667,269.6196589530522,-22.0560142992158,2025072300240,i
10668,272.1188702083994,-20.482762314527783,2025072300241,i
10669,275.00423221571054,-22.004954158647006,2025072300242,i
10670,277.4135487371438,-20.36102025999783,2025072300243,i
10671,284.72159605020653,-20.34507720356637,2025072100076,r
10672,255.0331650811313,-31.765254984422487,2025072100305,u
10673,287.68445590635963,-21.26166806169271,2025072100077,r
10674,288.5068886483151,-24.38969977296174,2025072100078,r
10675,258.314704729408,-31.61908853993376,2025072100306,u
10676,285.6101784288855,-23.459900632909516,2025072100079,r
10677,257.1659919111791,-34.42929455960942,2025072100307,u
10678,283.3310591407722,-25.6404185457244,2025072100080,r
10679,260.62436485426207,-34.18828063417097,2025072100308,u
10680,286.200844514925,-26.614995799175105,2025072100081,r
10681,264.11411371198955,-33.81212003866074,2025072100309,u
10682,283.63696646732683,-28.78236766906994,2025072100082,r
10683,286.5994739887273,-29.74655180667525,2025072100083,r
10684,261.5951720602965,-31.38735643028467,2025072100310,u
10685,283.93142418131845,-31.910447636065232,2025072100084,g
10686,9.41415799450549,-43.85019064149528,2025072100311,u
10687,287.0008600900684,-32.86374535491422,2025072100085,g
10688,9.414362762237792,-43.850188780755765,2025072100317,i
10689,297.4252183832344,-26.80551475456624,2025072100094,g
10690,9.414126307854318,-43.850224305806854,2025072100318,i
10691,298.26914008263327,-29.870181788147306,2025072100095,g
10692,303.6111625596567,-28.044397628842333,2025072100097,g
10693,9.414139847813198,-43.850191054215514,2025072100319,i
10694,300.4948273528966,-27.46607296587675,2025072100098,g
10695,302.5922241753749,-25.03818736613934,2025072100099,g
10696,9.414228076250932,-43.85019092382873,2025072100320,i
10697,299.545353677945,-24.42426126277216,2025072100100,g
10698,9.41412971274048,-43.85019081385167,2025072100321,u
10699,9.551976042180968,-44.009748908924266,2025072200269,r
10700,274.5517270732538,-18.868009155840557,2025072300244,i
10701,276.9260851984207,-17.217229493181375,2025072300245,i
10702,279.2535501409283,-15.534358358992337,2025072300246,i
10703,282.04360495904535,-16.98696751007715,2025072300247,i
10704,281.55216756907686,-13.821954095872925,2025072300248,i
10705,278.9801549351532,-12.326753079262087,2025072300249,i
10706,276.60778171215867,-14.024485754353979,2025072300250,i
10707,274.22476268883116,-15.690359028664064,2025072300251,i
10708,271.6185798167066,-14.130868165950424,2025072300252,i
10709,271.807556086061,-17.31977687940871,2025072300253,i
10710,9.551927597511225,-44.009784081003595,2025072200273,r
10711,9.414167873899022,-43.85019034856268,2025072100312,u
10712,289.6276863795202,-30.646366731869445,2025072100086,g
10713,9.552034712606233,-44.00978427972956,2025072200274,u
10714,237.76912288408738,-37.77559876967702,2025072800090,i
10715,289.12720037977607,-27.529834891724448,2025072100087,g
10716,9.414146985262988,-43.85022560533962,2025072100313,g
10717,9.551961538004017,-44.00978139658475,2025072200275,z
10718,228.7512241229081,-35.72965130396521,2025072800091,r
10719,291.43424718252567,-25.26151573582728,2025072100088,g
10720,9.414105523624338,-43.85019049009617,2025072100314,g
10721,292.1140447257725,-28.38049092189622,2025072100089,g
10722,230.60398362360306,-38.40171346364131,2025072800092,r
10723,9.552196118501886,-44.009712537165555,2025072200276,z
10724,9.413964724379614,-43.850226101894705,2025072100315,g
10725,292.7229246978887,-31.477946548035675,2025072100090,g
10726,9.55199154730132,-44.00974712593655,2025072200277,z
10727,295.88498215642744,-32.23685968925334,2025072100091,g
10728,9.414184693260042,-43.85019058197541,2025072100316,g
10729,9.552032289664533,-44.009748166198975,2025072200278,z
10730,295.1618173333106,-29.162340801536747,2025072100092,g
10731,294.4051252275795,-26.06870297313628,2025072100093,g
10732,9.551946527912548,-44.00974769543837,2025072200279,z
10733,324.8023341369884,-22.74850090646388,2025072200280,u
10734,333.7972848588633,-13.296106207460413,2025072200281,u
10735,228.7510973487622,-35.7296445845637,2025072800099,i
10736,332.35078288259507,-10.724551921046306,2025072200282,u
10737,230.60388805017777,-38.40171764745123,2025072800100,i
10738,334.07538099112094,-8.00617798608556,2025072200283,u
10739,232.19784076462975,-35.51043660261493,2025072800101,i
10740,332.8425416854252,-5.538396591351273,2025072200284,u
10741,232.56769990541437,-41.02351139198644,2025072800102,i
10742,331.6138633039214,-3.0634917484929614,2025072200285,u
10743,233.61411304983866,-32.595908153940584,2025072800103,i
10744,330.3814945752889,-0.5804300580522139,2025072200286,u
10745,235.63323351631664,-35.20864137929683,2025072800105,i
10746,328.5431176646714,-3.172623923584131,2025072200287,u
10747,236.92494464415745,-32.268083027695525,2025072800106,i
10748,329.78457522733004,-5.6798763048448375,2025072200288,u
10749,237.7691790081095,-37.77555530239583,2025072800107,i
10750,331.0424667200682,-8.193133747657448,2025072200289,u
10751,239.04844210160854,-34.82743292326727,2025072800108,i
10752,324.149071015757,-17.166120790234142,2025072200290,u
10753,228.75132429908686,-35.729658268231326,2025072800109,r
10754,230.60390821387932,-38.40171555730508,2025072800110,r
10755,322.94365556062485,-20.083457480283204,2025072200291,u
10756,232.1980017796306,-35.510434040533156,2025072800111,r
10757,334.5936269036584,-18.892405718319843,2025072200292,u
10758,232.567680407115,-41.02350772882033,2025072800112,r
10759,335.5933014698355,-15.905688885203144,2025072200293,u
10760,269.3399871679856,-18.90759172722243,2025072300254,i
10761,266.6442032409705,-17.298382945219128,2025072300255,i
10762,264.08059316548736,-18.80516832129356,2025072300256,i
10763,266.8123830413435,-20.447363399939633,2025072300257,i
10764,264.21779617798563,-21.931576645875243,2025072300258,i
10765,267.0490534324334,-23.580984062619176,2025072300259,i
10766,264.4040587892888,-25.050020802040343,2025072300260,i
10767,261.6836006503226,-26.455524436093405,2025072300261,i
10768,258.8170814185032,-24.70326100000477,2025072300262,i
10769,256.00178622527983,-22.926352464638754,2025072300263,i
10770,296.5376657451317,-23.73189045471725,2025072100101,g
10771,9.414313385749008,-43.85019080978301,2025072100322,u
10772,293.5659084459507,-22.968392611618455,2025072100102,g
10773,289.63693504138143,-19.057384043655905,2025072100116,g
10774,288.4962409641944,-16.039929021148374,2025072100117,g
10775,331.13382340706755,-1.1201528794862254,2025072100335,u
10776,290.3222049475064,-13.869568135188464,2025072100118,g
10777,329.236811737335,-3.6034151819820583,2025072100336,u
10778,287.25450668442966,-13.09849250012053,2025072100119,g
10779,326.1075005050757,-3.540195974169009,2025072100337,u
10780,284.1387838713111,-12.338664185343792,2025072100120,g
10781,327.3303263588646,-6.081077404212284,2025072100338,u
10782,285.42372905346906,-15.227668601432617,2025072100121,g
10783,324.1937168736582,-5.998596877606758,2025072100339,u
10784,283.5670516371499,-17.33714039265371,2025072100122,g
10785,328.5558263727783,-8.62342484499243,2025072100340,u
10786,286.6363289254313,-18.19803213499291,2025072100123,g
10787,284.7215945031891,-20.34506505663408,2025072100124,g
10788,329.787350596801,-11.162100076755904,2025072100341,u
10789,287.68440859421895,-21.2616570148353,2025072100125,g
10790,326.6243820268615,-11.109263506805723,2025072100342,u
10791,288.5070135968145,-24.389690720626522,2025072100126,g
10792,323.47879711353283,-11.029046975006203,2025072100343,u
10793,285.6100495407382,-23.459893066721445,2025072100127,g
10794,327.8412701130964,-13.663893093221148,2025072100344,u
10795,283.3309042696409,-25.64035903819043,2025072100128,g
10796,329.0670113599022,-16.212676932002257,2025072100345,u
10797,286.20083039486536,-26.615037770407447,2025072100129,g
10798,9.414135287893602,-43.85022297568968,2025072100323,u
10799,290.6209570308288,-22.141716485062897,2025072100103,g
10800,9.414236376421634,-43.850190904351045,2025072100324,u
10801,292.60643438082485,-19.885792645336824,2025072100104,g
10802,295.57236526125763,-20.665403382896134,2025072100105,g
10803,330.3083239802111,-18.75296277187008,2025072100325,u
10804,301.5596721324995,-22.03064508969068,2025072100106,g
10805,332.28496399284643,-16.21022292244505,2025072100326,u
10806,298.55309802343197,-21.383743125164465,2025072100107,g
10807,331.02865720785275,-13.69234584883227,2025072100327,u
10808,300.4877113736214,-19.032073278503304,2025072100108,g
10809,297.49375618632297,-18.359336997476614,2025072100109,g
10810,334.24628904089445,-13.71027105855578,2025072100328,u
10811,299.3610770271261,-16.054127947400012,2025072100110,g
10812,332.97107862837396,-11.20004553401958,2025072100329,u
10813,294.5086469719059,-17.626525434930972,2025072100111,g
10814,331.71318132081376,-8.67594061135963,2025072100330,u
10815,296.35900180181534,-15.365899782583524,2025072100112,g
10816,330.4696244878217,-6.1421567202886616,2025072100331,u
10817,295.1597644717396,-12.412041622508173,2025072100113,g
10818,333.6111578731096,-6.18504403038539,2025072100332,u
10819,293.3512488717358,-14.632146717184527,2025072100114,g
10820,332.36453522950296,-3.655594719757589,2025072100333,u
10821,291.5164574789683,-16.847655014610208,2025072100115,g
10822,334.2456281090147,-1.1646367135926137,2025072100334,u
10823,325.1666482986118,-21.404640941765162,2025072100347,u
10824,340.18890743951664,-18.597313750619307,2025072100357,g
10825,271.97418524268096,-17.26303855845642,2025072100145,u
10826,234.19823338127466,-38.131547046161906,2025072800104,i
10827,233.61385283306808,-32.595906767533855,2025072800113,r
10828,336.64697647395525,-12.950622479886116,2025072200294,u
10829,234.19797179679102,-38.13154379808176,2025072800114,r
10830,337.24487793960657,-7.952112895161472,2025072200295,u
10831,235.6331697937314,-35.20863866940879,2025072800115,r
10832,236.92487885423432,-32.26808165302093,2025072800116,r
10833,335.9953967736932,-5.493897121962261,2025072200296,u
10834,237.76920847119948,-37.77555184901442,2025072800117,r
10835,336.6617591562992,-0.5388519581078688,2025072200297,u
10836,239.0484053854008,-34.82743075231412,2025072800118,r
10837,333.51469874353194,-0.5542969211881112,2025072200298,u
10838,228.75122465928575,-35.729641154531244,2025072800119,u
10839,334.7541204924288,-3.0289018293262364,2025072200299,u
10840,230.60398411444956,-38.401713239494065,2025072800120,u
10841,232.19790170826295,-35.51043346430774,2025072800121,u
10842,335.3256321394256,-10.471066310455349,2025072200300,u
10843,232.56767966199337,-41.02350452543945,2025072800122,u
10844,264.76011454014395,-19.65311086668722,2025072200301,g
10845,233.6138927701272,-32.59590691683572,2025072800123,u
10846,234.19806631931473,-38.13154060644554,2025072800124,u
10847,262.0522295591561,-20.725524869548153,2025072200302,g
10848,235.63315837999767,-35.20863710358007,2025072800125,u
10849,259.297465161009,-21.758339694998842,2025072200303,g
10850,236.92495028633678,-32.268081545424494,2025072800126,u
10851,237.76922476802812,-37.77554905502342,2025072800127,u
10852,259.5814444735775,-18.62259477041928,2025072200304,g
10853,239.04839917771386,-34.82742837547095,2025072800128,u
10854,256.84569046764983,-19.62400005703274,2025072200305,g
10855,228.7511682706311,-35.729639868368494,2025072800129,i
10856,256.011759159584,-25.97878632098702,2025072300264,i
10857,253.13896983762416,-27.176270992389192,2025072300265,i
10858,247.32372855208385,-26.37731643619737,2025072300266,i
10859,250.1992877416629,-28.295019048811707,2025072300267,i
10860,250.08608406123525,-31.326706880574342,2025072300268,i
10861,253.08787576073738,-30.229506857644715,2025072300269,i
10862,256.02314698657096,-29.050023136666738,2025072300270,i
10863,258.88908865614775,-27.790670664146948,2025072300271,i
10864,256.0147032110933,-32.14707899198185,2025072300272,i
10865,259.0130959288183,-34.01697249320327,2025072300273,i
10866,257.2838297912691,-16.474078337459385,2025072200306,g
10867,230.60394323311752,-38.40171146716697,2025072800130,i
10868,232.19793423309937,-35.51043160287167,2025072800131,i
10869,254.54316948068535,-17.449252453446174,2025072200307,g
10870,232.56768296509588,-41.02350114305004,2025072800132,i
10871,251.76424884483947,-18.37852826628514,2025072200308,g
10872,233.61398048218433,-32.59590885809834,2025072800133,i
10873,254.06252157259954,-20.581855839760692,2025072200309,g
10874,234.19824958136738,-38.1315398996578,2025072800134,i
10875,235.6334556684233,-35.2086373443521,2025072800135,i
10876,251.23079350391447,-21.49187410759783,2025072200310,g
10877,236.9248937158983,-32.26808175934019,2025072800136,i
10878,253.6346634275161,-23.693519344491882,2025072200311,g
10879,237.76930170113815,-37.77554700353502,2025072800137,i
10880,256.492229806338,-22.748823124514754,2025072200312,g
10881,239.04864437986436,-34.82742850896488,2025072800138,i
10882,228.75112476417638,-35.7296400490142,2025072800139,r
10883,259.0157833936974,-24.880413623097148,2025072200313,g
10884,230.60377903268318,-38.40171069183258,2025072800140,r
10885,256.1325688043285,-25.86094564683368,2025072200314,g
10886,232.1981527441445,-35.51043264797223,2025072800141,r
10887,253.19254613956127,-26.793904981591425,2025072200315,g
10888,246.5065563491923,-31.56459598697591,2025072200320,g
10889,239.04860163761586,-34.82742729355138,2025072800148,r
10890,228.75109192752822,-35.72964338375996,2025072800149,u
10891,249.66293252503593,-30.744577849439775,2025072200321,g
10892,230.60377224206093,-38.401693821963704,2025072800150,u
10893,233.61379968223494,-32.59587988867736,2025072800153,u
10894,252.3338353456401,-32.91711204555639,2025072200323,g
10895,261.977054461855,-32.68367588696772,2025072300274,i
10896,272.11879409998494,-20.482795675725917,2025072300287,z
10897,275.00406056012486,-22.004835114187465,2025072300288,z
10898,277.4133088279554,-20.360975066282,2025072300289,z
10899,276.9263406125282,-17.21726390644469,2025072300291,z
10900,279.2535976822216,-15.534389610544778,2025072300292,z
10901,282.0436320912913,-16.98690223555325,2025072300293,z
10902,283.63693482286993,-28.78239684813998,2025072100130,g
10903,325.8869547312109,-16.1968338111092,2025072100346,u
10904,286.59949467482164,-29.746577857764272,2025072100131,g
10905,280.73564673674684,-27.75655564728834,2025072100132,u
10906,261.82970422057565,-29.564327636884755,2025072300275,i
10907,322.01734523080904,-21.394977729666298,2025072100348,u
10908,280.50641720912154,-24.61156887043875,2025072100133,u
10909,323.2748770081356,-24.088118593101772,2025072100349,u
10910,264.6222013656792,-28.164263774453097,2025072300276,i
10911,282.71165350277124,-22.483686308313597,2025072100134,u
10912,279.73119874352153,-21.49565272437492,2025072100135,u
10913,326.4388416392341,-24.04486109248031,2025072100350,u
10914,264.85749962750987,-31.279554446852234,2025072300277,i
10915,281.67483049376585,-19.426442653133883,2025072100136,u
10916,328.3472456465076,-21.361290537682077,2025072100351,u
10917,278.48037482991845,-18.5711432132769,2025072100137,u
10918,265.1088716813787,-34.39619200104001,2025072300278,i
10919,331.5746792516439,-21.284073577668067,2025072100352,g
10920,280.401089353877,-16.51468224849816,2025072100138,u
10921,279.14766210606973,-13.618930772259139,2025072100139,u
10922,267.99336586456417,-32.92043064194822,2025072300279,i
10923,333.5618314962869,-18.71318445368952,2025072100353,g
10924,277.24026068213584,-15.66418418826798,2025072100140,u
10925,270.7874329254439,-31.388763909076935,2025072300280,z
10926,267.3355876093224,-26.700738227491602,2025072300281,z
10927,270.36625255372525,-28.288312324104577,2025072300282,z
10928,272.99438727535676,-26.716300750838446,2025072300283,z
10929,269.9690161277236,-25.18134358742601,2025072300284,z
10930,272.5243001324619,-23.61364467737567,2025072300285,z
10931,269.61965788072706,-22.05604610581294,2025072300286,z
10932,274.55159989678486,-18.86804150005754,2025072300290,z
10933,281.552003210541,-13.821975742746272,2025072300294,z
10934,278.98020198679393,-12.32677467265282,2025072300295,z
10935,276.6076587628864,-14.02451173747998,2025072300296,z
10936,274.22491781569624,-15.690380991148922,2025072300297,z
10937,271.61864499477383,-14.130890201926935,2025072300298,z
10938,334.8650997740325,-21.199632370371035,2025072100354,g
10939,275.29449735536,-17.69518908985367,2025072100141,u
10940,273.97679853099174,-15.04636200493055,2025072100142,u
10941,336.8687303716051,-18.67831678895672,2025072100355,g
10942,270.6670906785433,-14.809517601047894,2025072100143,u
10943,335.5438344213523,-16.203708545366876,2025072100356,g
10944,243.00899962710966,-14.974933749925643,2025072100144,u
10945,245.97385079064924,-15.086310199468915,2025072100153,u
10946,244.26456304723428,-17.77956602761047,2025072100154,u
10947,338.05475216658505,-8.732385992545234,2025072100363,g
10948,241.28944337598742,-17.633392920001324,2025072100155,u
10949,341.2507389576883,-8.788496890594876,2025072100364,g
10950,238.31949061995587,-17.416091353838166,2025072100156,u
10951,239.55678294413326,-20.292299029848756,2025072100157,u
10952,339.91980715086885,-6.279841662823885,2025072100365,g
10953,237.78389046850359,-22.941941425602423,2025072100158,u
10954,338.6204110766112,-3.753895764791211,2025072100366,g
10955,239.05848736937145,-25.840048261856175,2025072100159,u
